1143|576
1991|577
1146|578
2129|579
1149|580
1150|581
1151|582
1576|583
1154|584
1155|585
1161|586
1163|587
1164|588
1165|589
1166|590
1167|591
1170|592
1171|593
1172|594
1175|595
1179|596
1178|597
1181|598
2686|599
1196|600
1197|601
1202|602
1203|603
1209|604
1214|605
1215|606
1218|607
2052|608
1224|609
1227|610
1228|611
1229|612
1609|613
1234|614
1577|615
1236|616
2486|617
1239|618
1240|619
1241|620
1242|621
1243|622
1253|623
1256|624
1261|625
2484|626
1262|627
1264|628
1265|629
1267|630
1268|631
1272|632
1273|633
1274|634
1275|635
2255|636
1278|637
1279|638
1284|639
1285|640
1290|641
1293|642
1309|643
1312|644
2785|645
1319|646
1321|647
1324|648
1325|649
1326|650
1860|651
2332|652
1329|653
1333|654
1334|655
1338|656
1343|657
1345|658
1346|659
1866|660
1351|661
1353|662
1354|663
1355|664
1356|665
1358|666
1363|667
2246|668
1369|669
1373|670
1567|671
2685|672
1383|673
1384|674
1385|675
1389|676
1394|677
1396|678
1401|679
1402|680
1403|681
1945|682
1407|683
1408|684
1409|685
2229|686
4698|687
1412|688
1415|689
1416|690
1420|691
1428|692
1427|693
1430|694
1431|695
1432|696
1433|697
1435|698
1438|699
4901|700
1454|701
1456|702
1671|703
1460|704
1464|705
1625|706
3113|707
1472|708
1475|709
1476|710
1646|711
1484|712
1488|713
1489|714
1491|715
1498|716
1502|717
1505|718
1511|719
1518|720
1519|721
1521|722
1523|723
1524|724
1525|725
1527|726
1533|727
3561|728
1550|729
1545|730
1549|731
1551|732
1553|733
1554|734
1562|735
1564|736
1566|737
1569|738
1579|739
1592|740
1594|741
1599|742
1604|743
1607|744
1613|745
1614|746
1615|747
1619|748
1629|749
1632|750
1636|751
1635|752
1638|753
1641|754
1642|755
1649|756
1652|757
1654|758
1665|759
1674|760
1676|761
1678|762
1679|763
1680|764
1683|765
1686|766
1687|767
1688|768
1690|769
1691|770
1692|771
1693|772
1697|773
1702|774
1706|775
1713|776
1714|777
1718|778
1719|779
4143|780
1722|781
1723|782
1725|783
1727|784
1729|785
1731|786
1734|787
1740|788
1742|789
1744|790
1746|791
1747|792
1750|793
1752|794
1754|795
1756|796
1757|797
1765|798
1772|799
1773|800
1775|801
1786|802
1788|803
1797|804
1799|805
1800|806
1803|807
1805|808
1806|809
1808|810
1810|811
1812|812
1814|813
1815|814
1817|815
1820|816
1821|817
1823|818
1825|819
1833|820
1836|821
1851|822
1859|823
1869|824
1871|825
1873|826
1874|827
1877|828
1879|829
1880|830
1881|831
1883|832
1890|833
1898|834
1903|835
1905|836
1908|837
1914|838
1918|839
1920|840
1922|841
1923|842
1927|843
1928|844
1932|845
1934|846
1935|847
1936|848
2883|849
1942|850
1943|851
1946|852
1947|853
1948|854
1949|855
1951|856
1953|857
3424|858
1956|859
1959|860
1960|861
1961|862
1964|863
1966|864
1970|865
1971|866
1974|867
1975|868
1976|869
1978|870
1984|871
1985|872
1986|873
1987|874
1990|875
1994|876
1996|877
1997|878
1998|879
5363|880
2008|881
2011|882
2014|883
2026|884
2027|885
2034|886
2035|887
2038|888
2040|889
2041|890
2043|891
2044|892
2046|893
2047|894
2048|895
2062|896
2063|897
2070|898
2083|899
2085|900
2092|901
2093|902
2094|903
2097|904
2626|905
2100|906
2101|907
2102|908
2103|909
2111|910
2116|911
2118|912
2123|913
2128|914
2132|915
2134|916
2135|917
2143|918
2145|919
2147|920
2148|921
2158|922
2159|923
2165|924
2168|925
2177|926
2179|927
2182|928
2183|929
2191|930
2193|931
2201|932
2204|933
2208|934
2210|935
2212|936
3325|937
2222|938
2223|939
2224|940
2225|941
2231|942
2233|943
2235|944
2237|945
2238|946
2239|947
2244|948
2248|949
2252|950
4554|951
2257|952
2258|953
2259|954
2260|955
2261|956
2262|957
2263|958
2264|959
2265|960
2274|961
2275|962
2276|963
2278|964
2281|965
2282|966
2293|967
2295|968
2299|969
2302|970
2304|971
2307|972
2309|973
2316|974
2319|975
2320|976
2324|977
2323|978
2329|979
2340|980
2346|981
2348|982
2350|983
2352|984
2357|985
2356|986
2360|987
2367|988
2370|989
2372|990
2375|991
2376|992
2379|993
2385|994
2569|995
2387|996
2941|997
2396|998
2400|999
2405|1000
2408|1001
2411|1002
2417|1003
2416|1004
2418|1005
2419|1006
2590|1007
2425|1008
2428|1009
2431|1010
2432|1011
2433|1012
2443|1013
2446|1014
2447|1015
2449|1016
2452|1017
2455|1018
2457|1019
2459|1020
2460|1021
2462|1022
2463|1023
2466|1024
2470|1025
2471|1026
2472|1027
2473|1028
2481|1029
2482|1030
2483|1031
2488|1032
2489|1033
2491|1034
2492|1035
2494|1036
2495|1037
2496|1038
2500|1039
2505|1040
2908|1041
2509|1042
2511|1043
2512|1044
2514|1045
2695|1046
2529|1047
2530|1048
2533|1049
2536|1050
4032|1051
2539|1052
2547|1053
2551|1054
2553|1055
2554|1056
2561|1057
2566|1058
2567|1059
2573|1060
2575|1061
2579|1062
2580|1063
2582|1064
2585|1065
2594|1066
2599|1067
2600|1068
2601|1069
2602|1070
2603|1071
2605|1072
2607|1073
2608|1074
2610|1075
2778|1076
2612|1077
2614|1078
2616|1079
2618|1080
2619|1081
4892|1082
2622|1083
2627|1084
2628|1085
2631|1086
5106|1087
2634|1088
2637|1089
2638|1090
2643|1091
2649|1092
2650|1093
2655|1094
2660|1095
3208|1096
2665|1097
2672|1098
2673|1099
2674|1100
2677|1101
2681|1102
2684|1103
2687|1104
2697|1105
2696|1106
2702|1107
2707|1108
2709|1109
2711|1110
2713|1111
2717|1112
2718|1113
2719|1114
2720|1115
2732|1116
2734|1117
2739|1118
2746|1119
2747|1120
2748|1121
2754|1122
2751|1123
2760|1124
2763|1125
2769|1126
2771|1127
2790|1128
2791|1129
3320|1130
2801|1131
2809|1132
2814|1133
2816|1134
2819|1135
2820|1136
2822|1137
2829|1138
2832|1139
2835|1140
2839|1141
2844|1142
2845|1143
2855|1144
2856|1145
2863|1146
2867|1147
2870|1148
2877|1149
2878|1150
2884|1151
2886|1152
2888|1153
2891|1154
2895|1155
2896|1156
2897|1157
2905|1158
2904|1159
2911|1160
2913|1161
2914|1162
2922|1163
2925|1164
2928|1165
2929|1166
2930|1167
2932|1168
2934|1169
2939|1170
5446|1171
5449|1172
2946|1173
2948|1174
2957|1175
3095|1176
2964|1177
2965|1178
2967|1179
2969|1180
3490|1181
2972|1182
2974|1183
2975|1184
2976|1185
2982|1186
2983|1187
2987|1188
2991|1189
2992|1190
2998|1191
2999|1192
3001|1193
3002|1194
3003|1195
3005|1196
3010|1197
3015|1198
3018|1199
3021|1200
3029|1201
3034|1202
3039|1203
3043|1204
3044|1205
3052|1206
3053|1207
3056|1208
3057|1209
3062|1210
3067|1211
3069|1212
3070|1213
3071|1214
5194|1215
3073|1216
3078|1217
3079|1218
3080|1219
3085|1220
3088|1221
3089|1222
3093|1223
3098|1224
3100|1225
3103|1226
3105|1227
3109|1228
3114|1229
3116|1230
3117|1231
3118|1232
3121|1233
3601|1234
3129|1235
3133|1236
3137|1237
3139|1238
3141|1239
3143|1240
3144|1241
3145|1242
3149|1243
3150|1244
3156|1245
3162|1246
3171|1247
3169|1248
3174|1249
3179|1250
3182|1251
3186|1252
3187|1253
3202|1254
3201|1255
3203|1256
3205|1257
3206|1258
3207|1259
3210|1260
3215|1261
3217|1262
3218|1263
3227|1264
3228|1265
3229|1266
3231|1267
5417|1268
3239|1269
3241|1270
3242|1271
3244|1272
3327|1273
3251|1274
3252|1275
3253|1276
3254|1277
3255|1278
3256|1279
3257|1280
3259|1281
3261|1282
3264|1283
3266|1284
3267|1285
3268|1286
3269|1287
3270|1288
3274|1289
3275|1290
3277|1291
3279|1292
3281|1293
3287|1294
3292|1295
3295|1296
3296|1297
3298|1298
3304|1299
3307|1300
3309|1301
3313|1302
3328|1303
3330|1304
3334|1305
3335|1306
3337|1307
3338|1308
3345|1309
3347|1310
3349|1311
3351|1312
3354|1313
3355|1314
3356|1315
3357|1316
3359|1317
3360|1318
3362|1319
3367|1320
3375|1321
3377|1322
3380|1323
3384|1324
4583|1325
3386|1326
3387|1327
3389|1328
3390|1329
3392|1330
3394|1331
3395|1332
3397|1333
3398|1334
3402|1335
3403|1336
3405|1337
3406|1338
3407|1339
3408|1340
3410|1341
3412|1342
3414|1343
3417|1344
3425|1345
3426|1346
3431|1347
3432|1348
3435|1349
3442|1350
3445|1351
3446|1352
4497|1353
3449|1354
3451|1355
3455|1356
3456|1357
3457|1358
3462|1359
3463|1360
3465|1361
3470|1362
3472|1363
3475|1364
3481|1365
3483|1366
3484|1367
3486|1368
3865|1369
3492|1370
3493|1371
3494|1372
3495|1373
3499|1374
3502|1375
3503|1376
3504|1377
3509|1378
3510|1379
3512|1380
3514|1381
3516|1382
3523|1383
3519|1384
3524|1385
3525|1386
3530|1387
3533|1388
3538|1389
3541|1390
3542|1391
3545|1392
3546|1393
3547|1394
3550|1395
3551|1396
3554|1397
3556|1398
3557|1399
3570|1400
3571|1401
3576|1402
3581|1403
3582|1404
3586|1405
3619|1406
3592|1407
3593|1408
4500|1409
3598|1410
3608|1411
3613|1412
3614|1413
3617|1414
3618|1415
3621|1416
3623|1417
3628|1418
3630|1419
3631|1420
3642|1421
3644|1422
3646|1423
3648|1424
3651|1425
3657|1426
3660|1427
3661|1428
3662|1429
3663|1430
3668|1431
3669|1432
3670|1433
3674|1434
3676|1435
3677|1436
3682|1437
3684|1438
3685|1439
4286|1440
4264|1441
3702|1442
4699|1443
3708|1444
3711|1445
3715|1446
3716|1447
3717|1448
3725|1449
3742|1450
3743|1451
3744|1452
3745|1453
3746|1454
3748|1455
3749|1456
3750|1457
3752|1458
3755|1459
3757|1460
3758|1461
3766|1462
3768|1463
3771|1464
3772|1465
3773|1466
3777|1467
3783|1468
3784|1469
3785|1470
3787|1471
3788|1472
3789|1473
3800|1474
3794|1475
3804|1476
3808|1477
3810|1478
3811|1479
3812|1480
3813|1481
3814|1482
3816|1483
3817|1484
3819|1485
3821|1486
3825|1487
3827|1488
3829|1489
3830|1490
3833|1491
3841|1492
3842|1493
3843|1494
3847|1495
3848|1496
3850|1497
3853|1498
3854|1499
3867|1500
3876|1501
3880|1502
3885|1503
3889|1504
3896|1505
3902|1506
3903|1507
3911|1508
3913|1509
3919|1510
3925|1511
3927|1512
3930|1513
3931|1514
3932|1515
3933|1516
3934|1517
3936|1518
3940|1519
3943|1520
3949|1521
3952|1522
3953|1523
3954|1524
3957|1525
3962|1526
3963|1527
3964|1528
3966|1529
3967|1530
3968|1531
3971|1532
3972|1533
3979|1534
3980|1535
3981|1536
3985|1537
3986|1538
3989|1539
3991|1540
3993|1541
3994|1542
4004|1543
4005|1544
4010|1545
4011|1546
4013|1547
4015|1548
4018|1549
4021|1550
4024|1551
4028|1552
4029|1553
4030|1554
4031|1555
4033|1556
4034|1557
4037|1558
4038|1559
4040|1560
4043|1561
4045|1562
4049|1563
4050|1564
4052|1565
4063|1566
4066|1567
4068|1568
4069|1569
4073|1570
4075|1571
4080|1572
4083|1573
4085|1574
4086|1575
4092|1576
4093|1577
4096|1578
4097|1579
4101|1580
4105|1581
4109|1582
4112|1583
4118|1584
4119|1585
4122|1586
4124|1587
4126|1588
4128|1589
4131|1590
4132|1591
4134|1592
4136|1593
4139|1594
4144|1595
4147|1596
4148|1597
4152|1598
4153|1599
4579|1600
4161|1601
4162|1602
4167|1603
4169|1604
4172|1605
4177|1606
4178|1607
4181|1608
4184|1609
4186|1610
4191|1611
4193|1612
4203|1613
4204|1614
4210|1615
4211|1616
4212|1617
4214|1618
4217|1619
4221|1620
4227|1621
4231|1622
4232|1623
4242|1624
4243|1625
4248|1626
4249|1627
4253|1628
4255|1629
4260|1630
4262|1631
4265|1632
4267|1633
4268|1634
4269|1635
4272|1636
4329|1637
4276|1638
4280|1639
4282|1640
4287|1641
4290|1642
4291|1643
4292|1644
4295|1645
4296|1646
4305|1647
4307|1648
4310|1649
4319|1650
4320|1651
4326|1652
4332|1653
4333|1654
4336|1655
4337|1656
4347|1657
4348|1658
4349|1659
4350|1660
4352|1661
4353|1662
4356|1663
4361|1664
4363|1665
4365|1666
4369|1667
4370|1668
4376|1669
4380|1670
4385|1671
4387|1672
4389|1673
4390|1674
4402|1675
4408|1676
4409|1677
4430|1678
4431|1679
4432|1680
4433|1681
4434|1682
4435|1683
4437|1684
4438|1685
4545|1686
4442|1687
4445|1688
4448|1689
4450|1690
4451|1691
4452|1692
4454|1693
4457|1694
4458|1695
4459|1696
4467|1697
4468|1698
4470|1699
4471|1700
4478|1701
4481|1702
4482|1703
4487|1704
4488|1705
4491|1706
4494|1707
4496|1708
4498|1709
4503|1710
4507|1711
4508|1712
4513|1713
4514|1714
4515|1715
4516|1716
4521|1717
4523|1718
4536|1719
4537|1720
4540|1721
4543|1722
4546|1723
4553|1724
4556|1725
4559|1726
4560|1727
4757|1728
4569|1729
4570|1730
4574|1731
4582|1732
4586|1733
4587|1734
4588|1735
4593|1736
4598|1737
4599|1738
4603|1739
4611|1740
4614|1741
4616|1742
4625|1743
4627|1744
4629|1745
4735|1746
4644|1747
4648|1748
4649|1749
4651|1750
4654|1751
4656|1752
4657|1753
4661|1754
4662|1755
4663|1756
4665|1757
4668|1758
4871|1759
4671|1760
4674|1761
4673|1762
4675|1763
4677|1764
4680|1765
4682|1766
4685|1767
4686|1768
4687|1769
4690|1770
4691|1771
4695|1772
4696|1773
4700|1774
4701|1775
4702|1776
4703|1777
4711|1778
5071|1779
4718|1780
4723|1781
4724|1782
4725|1783
4726|1784
4728|1785
4731|1786
4733|1787
4738|1788
4743|1789
4746|1790
4750|1791
4753|1792
4755|1793
4760|1794
4763|1795
4766|1796
4767|1797
5448|1798
4769|1799
4770|1800
4775|1801
4779|1802
4780|1803
4783|1804
4784|1805
4785|1806
4787|1807
4788|1808
4792|1809
4796|1810
4799|1811
4806|1812
4811|1813
5356|1814
4815|1815
4826|1816
4829|1817
4831|1818
4833|1819
4835|1820
4836|1821
4838|1822
4839|1823
4842|1824
4844|1825
4845|1826
4849|1827
4852|1828
4855|1829
4856|1830
4863|1831
4864|1832
4869|1833
4874|1834
4875|1835
4876|1836
4877|1837
4881|1838
4883|1839
4884|1840
4885|1841
4886|1842
4887|1843
4889|1844
4891|1845
4893|1846
4895|1847
4902|1848
4913|1849
4916|1850
4917|1851
4920|1852
4924|1853
4933|1854
4926|1855
4931|1856
4940|1857
4944|1858
4964|1859
4963|1860
4966|1861
4968|1862
4969|1863
4981|1864
4983|1865
4984|1866
4986|1867
4988|1868
4989|1869
4990|1870
4996|1871
4992|1872
5004|1873
5007|1874
5008|1875
5009|1876
5011|1877
5012|1878
5014|1879
5018|1880
5020|1881
5031|1882
5030|1883
5032|1884
5034|1885
5036|1886
5038|1887
5044|1888
5045|1889
5047|1890
5050|1891
5051|1892
5056|1893
5057|1894
5058|1895
5059|1896
5061|1897
5063|1898
5073|1899
5068|1900
5077|1901
5078|1902
5079|1903
5088|1904
5089|1905
5091|1906
5094|1907
5098|1908
5099|1909
5100|1910
5101|1911
5102|1912
5104|1913
5109|1914
5108|1915
5111|1916
5112|1917
5114|1918
5122|1919
5123|1920
5124|1921
5126|1922
5127|1923
5129|1924
5132|1925
5138|1926
5140|1927
5141|1928
5143|1929
5144|1930
5184|1931
5151|1932
5154|1933
5156|1934
5157|1935
5159|1936
5161|1937
5167|1938
5173|1939
5175|1940
5176|1941
5186|1942
5191|1943
5193|1944
5195|1945
5196|1946
5200|1947
5201|1948
5202|1949
5203|1950
5204|1951
5206|1952
5210|1953
5209|1954
5212|1955
5214|1956
5219|1957
5224|1958
5225|1959
5226|1960
5228|1961
5231|1962
5232|1963
5235|1964
5236|1965
5237|1966
5239|1967
5240|1968
5243|1969
5244|1970
5245|1971
5248|1972
5251|1973
5252|1974
5259|1975
5263|1976
5264|1977
5270|1978
5279|1979
5282|1980
5285|1981
5289|1982
5292|1983
5293|1984
5298|1985
5301|1986
5303|1987
5306|1988
5308|1989
5454|1990
5453|1991
5315|1992
5316|1993
5317|1994
5318|1995
5452|1996
5320|1997
5321|1998
5451|1999
5324|2000
5325|2001
5450|2002
5327|2003
5329|2004
5330|2005
5445|2006
5335|2007
5444|2008
5337|2009
5443|2010
5339|2011
5442|2012
5342|2013
5441|2014
5439|2015
5347|2016
5437|2017
5351|2018
5352|2019
5436|2020
5434|2021
5359|2022
5435|2023
5432|2024
5370|2025
5374|2026
5373|2027
5431|2028
5376|2029
5377|2030
5429|2031
5430|2032
5380|2033
5381|2034
5384|2035
5427|2036
5387|2037
5388|2038
5426|2039
5391|2040
5392|2041
5393|2042
5394|2043
5425|2044
5424|2045
5401|2046
5402|2047
5423|2048
5421|2049
5406|2050
5407|2051
5420|2052
5422|2053
5414|2054
5418|2055
5456|2056
5458|2057
5459|2058
5460|2059
5461|2060
5466|2061
5465|2062
5468|2063
5469|2064
5470|2065
5471|2066
5472|2067
5474|2068
5475|2069
5476|2070
5478|2071
5479|2072
5480|2073
5481|2074
5483|2075
5484|2076
5485|2077
5486|2078
5487|2079
5488|2080
5489|2081
5490|2082
5491|2083
5492|2084
5493|2085
5494|2086
5495|2087
5496|2088
5497|2089
